"lineage","aligned_length_bp","n_ambiguous_bases","n_gaps","n_stop_codons","has_stop_codon","shorter_than_frame","in_synonymy_group"
"L_PARUS59",476,0,3,0,FALSE,TRUE,FALSE
"L_PARUS61",432,0,47,0,FALSE,TRUE,FALSE
"L_PARUS69",479,0,0,0,FALSE,FALSE,FALSE
"L_PARUS7",479,0,0,0,FALSE,FALSE,FALSE
"L_PARUS70",479,0,0,0,FALSE,FALSE,FALSE
"L_PARUS71",479,0,0,0,FALSE,FALSE,FALSE
"L_PARUS72",479,0,0,0,FALSE,FALSE,FALSE
"L_PARUS73",479,0,0,0,FALSE,FALSE,FALSE
"L_PARUS74",479,0,0,0,FALSE,FALSE,FALSE
"L_PARUS76",479,0,0,0,FALSE,FALSE,FALSE
"L_PARUS77",479,0,0,0,FALSE,FALSE,FALSE
"L_PARUS78",479,0,0,0,FALSE,FALSE,FALSE
"L_PARUS79",479,0,0,0,FALSE,FALSE,FALSE
"L_PARUS8",479,0,0,0,FALSE,FALSE,FALSE
"L_PARUS81",479,0,0,0,FALSE,FALSE,FALSE
"L_PARUS82",479,0,0,0,FALSE,FALSE,FALSE
"L_PARUS83",479,0,0,0,FALSE,FALSE,FALSE
"L_PARUS84",479,0,0,0,FALSE,FALSE,FALSE
"L_PARUS85",434,0,45,0,FALSE,TRUE,FALSE
"L_PARUS86",446,0,33,0,FALSE,TRUE,FALSE
"L_PARUS87",479,0,0,0,FALSE,FALSE,FALSE
"L_PARUS88",479,0,0,0,FALSE,FALSE,FALSE
"L_PARUS89",445,0,34,0,FALSE,TRUE,FALSE
"L_PARUS90",457,0,22,0,FALSE,TRUE,FALSE
"L_PARUS93",476,0,3,0,FALSE,TRUE,FALSE
"L_PARUS94",476,0,3,0,FALSE,TRUE,FALSE
"L_PARVEN03",432,0,47,0,FALSE,TRUE,FALSE
"L_PARVEN19",479,0,0,0,FALSE,FALSE,FALSE
"L_PASDIF02",479,0,0,0,FALSE,FALSE,FALSE
"L_PASDIF03",479,0,0,0,FALSE,FALSE,TRUE
"L_PASSAN01",477,0,2,0,FALSE,TRUE,FALSE
"L_PASSAN02",477,0,2,0,FALSE,TRUE,FALSE
"L_PATFAS02",477,0,2,0,FALSE,TRUE,FALSE
"L_PATFAS03",478,0,1,0,FALSE,TRUE,FALSE
"L_PATFAS04",477,0,2,0,FALSE,TRUE,FALSE
"L_PATFAS05",477,0,2,0,FALSE,TRUE,FALSE
"L_PAVER01",476,0,3,0,FALSE,TRUE,FALSE
"L_PELSEP03",479,0,0,0,FALSE,FALSE,FALSE
"L_PENPAN01",464,0,15,0,FALSE,TRUE,FALSE
"L_PENPAN02",464,0,15,0,FALSE,TRUE,FALSE
"L_PENPAN03",464,0,15,0,FALSE,TRUE,FALSE
"L_PENPAN04",464,0,15,0,FALSE,TRUE,FALSE
"L_PERAP02",464,0,15,0,FALSE,TRUE,FALSE
"L_PERATE01",479,0,0,0,FALSE,FALSE,FALSE
"L_PERATE02",479,0,0,0,FALSE,FALSE,FALSE
"L_PERATE03",479,0,0,0,FALSE,FALSE,FALSE
"L_PERATE04",479,0,0,0,FALSE,FALSE,FALSE
"L_PERATE06",479,0,0,0,FALSE,FALSE,FALSE
"L_PERATE07",479,0,0,0,FALSE,FALSE,TRUE
"L_PERATE08",444,0,35,0,FALSE,TRUE,TRUE
"L_PERATE09",479,0,0,0,FALSE,FALSE,TRUE
"L_PERCAN01",477,0,2,0,FALSE,TRUE,FALSE
"L_PERCAN02",458,0,21,0,FALSE,TRUE,FALSE
"L_PERCAN03",461,0,18,0,FALSE,TRUE,FALSE
"L_PERCAN04",479,0,0,0,FALSE,FALSE,FALSE
"L_PERCAN05",454,0,25,0,FALSE,TRUE,FALSE
"L_PERCAN26",477,0,2,0,FALSE,TRUE,FALSE
"L_PERCAN31",477,0,2,0,FALSE,TRUE,FALSE
"L_PFC2",479,0,0,0,FALSE,FALSE,FALSE
"L_PHABRA01",326,0,153,0,FALSE,TRUE,FALSE
"L_PHACAR02",476,0,3,0,FALSE,TRUE,FALSE
"L_PHALA02",423,0,56,0,FALSE,TRUE,FALSE
"L_PHARUB01",477,0,2,0,FALSE,TRUE,FALSE
"L_PHECHR01",458,0,21,0,FALSE,TRUE,FALSE
"L_PHECHR02",478,1,1,0,FALSE,TRUE,FALSE
"L_PHEEIS02",478,0,1,0,FALSE,TRUE,FALSE
"L_PHELUD01",479,0,0,0,FALSE,FALSE,FALSE
"L_PHEMEL01",475,0,4,0,FALSE,TRUE,TRUE
"L_PHFRU03",476,1,3,0,FALSE,TRUE,FALSE
"L_PHICAS01",479,0,0,0,FALSE,FALSE,FALSE
"L_PHILIC01",477,0,2,0,FALSE,TRUE,FALSE
"L_PHRPUN01",443,0,36,0,FALSE,TRUE,FALSE
"L_PHRUNI01",478,0,1,0,FALSE,TRUE,FALSE
"L_PHYBOR01",479,0,0,0,FALSE,FALSE,FALSE
"L_PHYBOR02",479,0,0,0,FALSE,FALSE,FALSE
"L_PHYBOR03",479,0,0,0,FALSE,FALSE,FALSE
"L_PHYBOR10",477,0,2,0,FALSE,TRUE,FALSE
"L_PHYRAR01",477,0,2,0,FALSE,TRUE,FALSE
"L_PHYRAR02",477,0,2,0,FALSE,TRUE,FALSE
"L_PHYRAR03",477,0,2,0,FALSE,TRUE,FALSE
"L_PHYRAR04",477,0,2,0,FALSE,TRUE,FALSE
"L_PICNUT01",476,1,3,0,FALSE,TRUE,TRUE
"L_PICNUT02",476,0,3,0,FALSE,TRUE,FALSE
"L_PICNUT03",476,0,3,0,FALSE,TRUE,FALSE
"L_PICPIC01",478,0,1,0,FALSE,TRUE,FALSE
"L_PICPIC02",479,0,0,0,FALSE,FALSE,FALSE
"L_PICVIR01",479,0,0,0,FALSE,FALSE,TRUE
"L_PICVIR02",464,0,15,0,FALSE,TRUE,FALSE
"L_PIPARC02",479,0,0,0,FALSE,FALSE,FALSE
"L_PIPARC03",479,0,0,0,FALSE,FALSE,FALSE
"L_PIPERY01",477,0,2,0,FALSE,TRUE,FALSE
"L_PIPERY03",477,0,2,0,FALSE,TRUE,FALSE
"L_PIPRIE03",479,0,0,0,FALSE,FALSE,FALSE
"L_PIPRIE04",479,0,0,0,FALSE,FALSE,FALSE
"L_PIRFLA02",476,0,3,0,FALSE,TRUE,FALSE
"L_PIRFLA03",476,0,3,0,FALSE,TRUE,FALSE
"L_PIRIE01_Leucocytozoon_neotropicalis",479,0,0,0,FALSE,FALSE,FALSE
"L_PIRIE02",476,0,3,0,FALSE,TRUE,FALSE
"L_PIRLUD03",476,0,3,0,FALSE,TRUE,FALSE
"L_PIRLUD04",476,0,3,0,FALSE,TRUE,FALSE
"L_PIRLUD05",476,0,3,0,FALSE,TRUE,FALSE
"L_PIROLI04",462,0,17,0,FALSE,TRUE,FALSE
"L_PITDIC04",479,0,0,0,FALSE,FALSE,FALSE
"L_PLACYA02",476,0,3,0,FALSE,TRUE,FALSE
"L_PLACYA03",479,0,0,0,FALSE,FALSE,FALSE
"L_PLOCUC01",478,0,1,0,FALSE,TRUE,FALSE
"L_PLOCUC03",479,0,0,0,FALSE,FALSE,FALSE
"L_PLOCUC04",476,0,3,0,FALSE,TRUE,FALSE
"L_PLOCUC06",479,0,0,0,FALSE,FALSE,FALSE
"L_PLOMEL04",478,0,1,0,FALSE,TRUE,FALSE
"L_PLONIG04",476,0,3,0,FALSE,TRUE,FALSE
"L_PLONIG05",476,0,3,0,FALSE,TRUE,FALSE
"L_PLONIG06",476,0,3,0,FALSE,TRUE,FALSE
"L_PLONIG10",476,0,3,0,FALSE,TRUE,FALSE
"L_PLONIG11",476,0,3,0,FALSE,TRUE,FALSE
"L_PLONIG12",476,0,3,0,FALSE,TRUE,FALSE
"L_PLONIG13",476,0,3,0,FALSE,TRUE,FALSE
"L_PLONIG14",476,0,3,0,FALSE,TRUE,FALSE
"L_PLONIG15",479,0,0,0,FALSE,FALSE,FALSE
"L_PLOSAN01",479,0,0,0,FALSE,FALSE,FALSE
"L_PLOSAN04",477,0,2,0,FALSE,TRUE,FALSE
"L_POEATR11",479,0,0,0,FALSE,FALSE,FALSE
"L_POEATR12",479,0,0,0,FALSE,FALSE,FALSE
"L_POEATR13",479,0,0,0,FALSE,FALSE,FALSE
"L_POEATR14",479,0,0,0,FALSE,FALSE,FALSE
"L_POEATR15",479,0,0,0,FALSE,FALSE,FALSE
"L_POEATR16",479,0,0,0,FALSE,FALSE,FALSE
"L_POEATR17",479,0,0,0,FALSE,FALSE,FALSE
"L_POECAR02",477,0,2,0,FALSE,TRUE,FALSE
"L_POEGAM03",479,0,0,0,FALSE,FALSE,FALSE
"L_POEGAM04",479,0,0,0,FALSE,FALSE,FALSE
"L_POEHUD01",479,0,0,0,FALSE,FALSE,FALSE
"L_POEHYB01",477,0,2,0,FALSE,TRUE,FALSE
"L_POEHYB02",479,0,0,0,FALSE,FALSE,FALSE
"L_POEHYB03",477,0,2,0,FALSE,TRUE,FALSE
"L_POEMON03",476,0,3,0,FALSE,TRUE,TRUE
"L_POEMON04",400,0,79,0,FALSE,TRUE,FALSE
"L_POEMON05",354,0,125,0,FALSE,TRUE,FALSE
"L_POOCAE01",453,0,26,0,FALSE,TRUE,FALSE
"L_POOCAE02",478,0,1,0,FALSE,TRUE,FALSE
"L_POOCAE04",478,0,1,0,FALSE,TRUE,FALSE
"L_POOHIS02",452,0,27,0,FALSE,TRUE,FALSE
"L_PROCAF02",478,0,1,0,FALSE,TRUE,FALSE
"L_PROCAF03",478,0,1,0,FALSE,TRUE,FALSE
"L_PROCAF04",478,0,1,0,FALSE,TRUE,FALSE
"L_PROSUB02",476,0,3,0,FALSE,TRUE,FALSE
"L_PROSUB03",476,0,3,0,FALSE,TRUE,FALSE
"L_PRUMOD01",479,0,0,0,FALSE,FALSE,FALSE
"L_PRUMOD02",479,0,0,0,FALSE,FALSE,FALSE
"L_PSAANG01",477,0,2,0,FALSE,TRUE,FALSE
"L_PSEBOI01",477,0,2,0,FALSE,TRUE,FALSE
"L_PSEWAR02",479,0,0,0,FALSE,FALSE,FALSE
"L_PTIVIC03",479,0,0,0,FALSE,FALSE,FALSE
"L_PTIVIC04",446,0,33,0,FALSE,TRUE,FALSE
"L_PYCBAR01",471,0,8,0,FALSE,TRUE,FALSE
"L_PYCBAR02",479,0,0,0,FALSE,FALSE,FALSE
"L_PYCBAR03",479,0,0,0,FALSE,FALSE,FALSE
"L_PYCGPI02",464,0,15,0,FALSE,TRUE,FALSE
"L_PYCGPI03",464,0,15,0,FALSE,TRUE,FALSE
"L_PYCLEU3",479,0,0,0,FALSE,FALSE,FALSE
"L_PYCLEU4",479,0,0,0,FALSE,FALSE,FALSE
"L_PYCLEU5",479,0,0,0,FALSE,FALSE,FALSE
"L_PYCTRI02",455,0,24,0,FALSE,TRUE,FALSE
"L_PYCTRI03",453,0,26,0,FALSE,TRUE,FALSE
"L_PYCTRI04",455,0,24,0,FALSE,TRUE,FALSE
"L_PYJOC02",476,0,3,0,FALSE,TRUE,FALSE
"L_PYRCIN01",428,1,51,0,FALSE,TRUE,FALSE
"L_PYRLEU05",479,0,0,0,FALSE,FALSE,FALSE
"L_PYRPYR01",479,0,0,0,FALSE,FALSE,FALSE
"L_QUIQUI02",477,0,2,0,FALSE,TRUE,FALSE
"L_REB10",479,0,0,0,FALSE,FALSE,FALSE
"L_REB11",479,0,0,0,FALSE,FALSE,TRUE
"L_REB12L",468,1,11,0,FALSE,TRUE,TRUE
"L_REB6",479,0,0,0,FALSE,FALSE,FALSE
"L_REB7",479,0,0,0,FALSE,FALSE,FALSE
"L_REB8",479,0,0,0,FALSE,FALSE,FALSE
"L_REB9",479,0,0,0,FALSE,FALSE,FALSE
"L_RECOB3",478,0,1,0,FALSE,TRUE,FALSE
"L_REREG01",432,7,47,0,FALSE,TRUE,FALSE
"L_ROBIN2",479,0,0,0,FALSE,FALSE,FALSE
"L_ROFI6",479,0,0,0,FALSE,FALSE,FALSE
"L_ROFI7",445,0,34,0,FALSE,TRUE,FALSE
"L_RS2",479,0,0,0,FALSE,FALSE,FALSE
"L_RS3",479,0,0,0,FALSE,FALSE,FALSE
"L_RS4",469,0,10,0,FALSE,TRUE,FALSE
"L_SANG01",461,0,18,0,FALSE,TRUE,FALSE
"L_SANG02",461,0,18,0,FALSE,TRUE,FALSE
"L_SARCAL02",464,0,15,0,FALSE,TRUE,FALSE
"L_SATEC01",476,0,3,0,FALSE,TRUE,FALSE
"L_SBBS1",479,0,0,0,FALSE,FALSE,FALSE
"L_SCORUS01",479,0,0,0,FALSE,FALSE,FALSE
"L_SCY01",479,0,0,0,FALSE,FALSE,FALSE
"L_SEINOV02",464,0,15,0,FALSE,TRUE,TRUE
"L_SEINOV03",479,0,0,0,FALSE,FALSE,FALSE
"L_SEIXAN01",472,0,7,0,FALSE,TRUE,FALSE
"L_SEPSEP01",446,0,33,0,FALSE,TRUE,TRUE
"L_SERSER04",479,0,0,0,FALSE,FALSE,FALSE
"L_SETAUD25",476,0,3,0,FALSE,TRUE,FALSE
"L_SETAUD26",476,0,3,0,FALSE,TRUE,FALSE
"L_SETAUD27",450,0,29,0,FALSE,TRUE,TRUE
"L_SETAUD28",468,0,11,0,FALSE,TRUE,FALSE
"L_SETAUD29",452,0,27,0,FALSE,TRUE,FALSE
"L_SETAUD30",478,0,1,0,FALSE,TRUE,FALSE
"L_SETAUD31",476,0,3,0,FALSE,TRUE,FALSE
"L_SETCOR02",479,0,0,0,FALSE,FALSE,FALSE
"L_SETCOR04",479,0,0,0,FALSE,FALSE,FALSE
"L_SETCOR05",479,0,0,0,FALSE,FALSE,FALSE
"L_SETCOR06",479,0,0,0,FALSE,FALSE,TRUE
"L_SETCOR07",479,0,0,0,FALSE,FALSE,FALSE
"L_SETCOR08",479,0,0,0,FALSE,FALSE,FALSE
"L_SETCOR09",479,0,0,0,FALSE,FALSE,FALSE
"L_SETCOR10",479,0,0,0,FALSE,FALSE,FALSE
"L_SETCOR11",479,0,0,0,FALSE,FALSE,FALSE
"L_SETCOR12",479,0,0,0,FALSE,FALSE,FALSE
"L_SETCOR13",479,0,0,0,FALSE,FALSE,FALSE
"L_SETCOR14",479,0,0,0,FALSE,FALSE,FALSE
"L_SETCOR15",479,0,0,0,FALSE,FALSE,FALSE
"L_SETCOR16",479,1,0,0,FALSE,FALSE,FALSE
"L_SETCOR17",479,0,0,0,FALSE,FALSE,FALSE
"L_SETCOR18",479,0,0,0,FALSE,FALSE,FALSE
"L_SETCOR19",479,1,0,0,FALSE,FALSE,FALSE
"L_SETGRA02",476,0,3,0,FALSE,TRUE,FALSE
"L_SETGRA03",476,0,3,0,FALSE,TRUE,FALSE
"L_SETPAL02",477,0,2,0,FALSE,TRUE,FALSE
"L_SETPAL03",477,0,2,0,FALSE,TRUE,FALSE
"L_SETPET03",479,0,0,0,FALSE,FALSE,FALSE
"L_SETPET04",479,0,0,0,FALSE,FALSE,FALSE
"L_SETSTR01",477,0,2,0,FALSE,TRUE,FALSE
"L_SFC12",479,0,0,0,FALSE,FALSE,FALSE
"L_SFC7",479,0,0,0,FALSE,FALSE,FALSE
"L_SFC8",479,0,0,0,FALSE,FALSE,FALSE
"L_SIAMEX03",476,0,3,0,FALSE,TRUE,FALSE
"L_SIBIC01",427,0,52,1,TRUE,TRUE,FALSE
"L_SILUT01",446,0,33,0,FALSE,TRUE,TRUE
"L_SIMASA01",441,0,38,0,FALSE,TRUE,FALSE
"L_SIMASA02",441,0,38,0,FALSE,TRUE,FALSE
"L_SIMASA03",441,0,38,0,FALSE,TRUE,FALSE
"L_SIMASA04",441,0,38,0,FALSE,TRUE,FALSE
"L_SIMASA05",441,0,38,0,FALSE,TRUE,FALSE
"L_SIMASA06",441,0,38,0,FALSE,TRUE,FALSE
"L_SIMASA07",441,0,38,0,FALSE,TRUE,FALSE
"L_SIMASA08",441,0,38,0,FALSE,TRUE,FALSE
"L_SIMASA09",441,0,38,0,FALSE,TRUE,FALSE
"L_SIMASA10",441,0,38,0,FALSE,TRUE,FALSE
"L_SIMCHU01",441,0,38,0,FALSE,TRUE,FALSE
"L_SIMCHU02",441,0,38,0,FALSE,TRUE,FALSE
"L_SIMCHU03",441,0,38,0,FALSE,TRUE,FALSE
"L_SIMKHE01",441,0,38,0,FALSE,TRUE,FALSE
"L_SIMKHE02",441,0,38,0,FALSE,TRUE,FALSE
"L_SIMKHE03",441,0,38,0,FALSE,TRUE,FALSE
"L_SIMKHE04",441,0,38,0,FALSE,TRUE,FALSE
"L_SIMKHE05",441,0,38,0,FALSE,TRUE,FALSE
"L_SIMKHE06",441,0,38,0,FALSE,TRUE,FALSE
"L_SIMKHE07",441,0,38,0,FALSE,TRUE,FALSE
"L_SIMKHE08",441,0,38,0,FALSE,TRUE,FALSE
"L_SIMKHE09",441,0,38,0,FALSE,TRUE,FALSE
"L_SIMKHE10",441,0,38,0,FALSE,TRUE,FALSE
"L_SIMKHE11",441,0,38,0,FALSE,TRUE,FALSE
"L_SIMKHE12",441,0,38,0,FALSE,TRUE,FALSE
"L_SIMKHE13",441,0,38,0,FALSE,TRUE,FALSE
"L_SIMKHE14",441,0,38,0,FALSE,TRUE,FALSE
"L_SIMKHE15",441,0,38,0,FALSE,TRUE,FALSE
"L_SIMKHE16",441,0,38,0,FALSE,TRUE,FALSE
"L_SIMKHE17",441,0,38,0,FALSE,TRUE,FALSE
"L_SIMKHE18",441,0,38,0,FALSE,TRUE,FALSE
"L_SIMKHE19",441,0,38,0,FALSE,TRUE,FALSE
"L_SIMKHE20",441,0,38,0,FALSE,TRUE,FALSE
"L_SIMKHE21",441,0,38,0,FALSE,TRUE,FALSE
"L_SIMKHE22",441,0,38,0,FALSE,TRUE,FALSE
"L_SIMKHE23",441,0,38,0,FALSE,TRUE,FALSE
"L_SIMKHE24",441,0,38,0,FALSE,TRUE,FALSE
"L_SIMKHE25",441,0,38,0,FALSE,TRUE,FALSE
"L_SIMKHE26",441,0,38,0,FALSE,TRUE,FALSE
"L_SIMKHE27",441,0,38,0,FALSE,TRUE,FALSE
"L_SIMKHE28",441,0,38,0,FALSE,TRUE,FALSE
"L_SIMKHE29",441,0,38,0,FALSE,TRUE,FALSE
"L_SIMKHE30",441,0,38,0,FALSE,TRUE,FALSE
"L_SIMKHE31",441,0,38,0,FALSE,TRUE,FALSE
"L_SIMKHE32",441,0,38,0,FALSE,TRUE,FALSE
"L_SIMKHE33",441,0,38,0,FALSE,TRUE,FALSE
"L_SIMKHE34",441,0,38,0,FALSE,TRUE,FALSE
"L_SIMKHE35",441,0,38,0,FALSE,TRUE,FALSE
"L_SIMKHE36",441,0,38,0,FALSE,TRUE,FALSE
"L_SIMKHE37",441,0,38,0,FALSE,TRUE,FALSE
"L_SIMKHE38",441,0,38,0,FALSE,TRUE,FALSE
"L_SIMKHE39",441,0,38,0,FALSE,TRUE,FALSE
"L_SIMUI01",426,0,53,0,FALSE,TRUE,FALSE
"L_SIMUL01",479,0,0,0,FALSE,FALSE,FALSE
"L_SISKIN2",479,0,0,0,FALSE,FALSE,FALSE
"L_SITTAKRU3",432,0,47,0,FALSE,TRUE,FALSE
"L_SITTAKRU4",432,0,47,0,FALSE,TRUE,FALSE
"L_SITVAR01",479,0,0,0,FALSE,FALSE,FALSE
"L_SPIARB02",477,0,2,0,FALSE,TRUE,FALSE
"L_SPIBAR01",477,0,2,0,FALSE,TRUE,FALSE
"L_SPIPAS07",479,0,0,0,FALSE,FALSE,TRUE
"L_SPIPAS08",479,0,0,0,FALSE,FALSE,FALSE
"L_SPIPAS09",479,0,0,0,FALSE,FALSE,FALSE
"L_SPIPAS10",479,0,0,0,FALSE,FALSE,FALSE
"L_SPIPAS13",477,0,2,0,FALSE,TRUE,FALSE
"L_SPIPAS14",477,0,2,0,FALSE,TRUE,FALSE
"L_SPIPAS15",477,0,2,0,FALSE,TRUE,FALSE
"L_SPIPAS16",477,0,2,0,FALSE,TRUE,FALSE
"L_SPISEN04",448,0,31,0,FALSE,TRUE,FALSE
"L_SPISEN05",479,0,0,0,FALSE,FALSE,FALSE
"L_SPOCIN01",479,0,0,0,FALSE,FALSE,FALSE
"L_STAL09",478,0,1,0,FALSE,TRUE,FALSE
"L_STAL1",478,0,1,0,FALSE,TRUE,FALSE
"L_STAL10",478,0,1,0,FALSE,TRUE,FALSE
"L_STAL11",476,0,3,0,FALSE,TRUE,FALSE
"L_STAL12",478,0,1,0,FALSE,TRUE,FALSE
"L_STAL13",476,0,3,0,FALSE,TRUE,FALSE
"L_STAL3",477,0,2,0,FALSE,TRUE,TRUE
"L_STAL5",479,0,0,0,FALSE,FALSE,FALSE
"L_STAL7",420,0,59,0,FALSE,TRUE,FALSE
"L_STAL8",456,0,23,0,FALSE,TRUE,FALSE
"L_STOCC03",479,0,0,0,FALSE,FALSE,FALSE
"L_STOCC04",479,0,0,0,FALSE,FALSE,FALSE
"L_STOCC05",479,0,0,0,FALSE,FALSE,FALSE
"L_STOCC06",479,0,0,0,FALSE,FALSE,FALSE
"L_STOCC07",479,0,0,0,FALSE,FALSE,FALSE
"L_STOCC08",479,0,0,0,FALSE,FALSE,FALSE
"L_STOCC09",479,0,0,0,FALSE,FALSE,FALSE
"L_STOCC10",479,0,0,0,FALSE,FALSE,FALSE
"L_STOCC11",479,0,0,0,FALSE,FALSE,FALSE
"L_STOCC12",479,0,0,0,FALSE,FALSE,FALSE
"L_STOCC13",479,0,0,0,FALSE,FALSE,FALSE
"L_STOCC14",479,0,0,0,FALSE,FALSE,FALSE
"L_STOCC15",479,0,0,0,FALSE,FALSE,FALSE
"L_STOCC16",479,0,0,0,FALSE,FALSE,FALSE
"L_STPIC01",476,0,3,0,FALSE,TRUE,FALSE
"L_STRALU01",478,0,1,0,FALSE,TRUE,TRUE
"L_STRORI02",479,0,0,0,FALSE,FALSE,FALSE
"L_STRORI03",479,0,0,0,FALSE,FALSE,FALSE
"L_STRORI04",479,0,0,0,FALSE,FALSE,FALSE
"L_STRORI05",479,0,0,0,FALSE,FALSE,FALSE
"L_STRORI06",479,0,0,0,FALSE,FALSE,FALSE
"L_STRVAR01",477,0,2,0,FALSE,TRUE,FALSE
"L_STUR1",479,0,0,0,FALSE,FALSE,FALSE
"L_STVAR05",479,0,0,0,FALSE,FALSE,FALSE
"L_SURULU01",477,0,2,0,FALSE,TRUE,FALSE
"L_SYAT20",479,0,0,0,FALSE,FALSE,FALSE
"L_SYAT22",479,0,0,0,FALSE,FALSE,FALSE
"L_SYAT39",479,0,0,0,FALSE,FALSE,FALSE
"L_SYAT40",459,0,20,0,FALSE,TRUE,FALSE
"L_SYAT42",432,0,47,0,FALSE,TRUE,TRUE
"L_SYAT43",479,0,0,0,FALSE,FALSE,FALSE
"L_SYBOR06",476,0,3,0,FALSE,TRUE,FALSE
"L_SYBOR07",479,0,0,0,FALSE,FALSE,FALSE
"L_SYBOR08",474,0,5,0,FALSE,TRUE,FALSE
"L_SYBOR12",479,0,0,0,FALSE,FALSE,FALSE
"L_SYBOR22",469,0,10,0,FALSE,TRUE,FALSE
"L_SYBOR23",479,0,0,0,FALSE,FALSE,FALSE
"L_SYBOR24",469,0,10,0,FALSE,TRUE,FALSE
"L_SYBOR25",469,0,10,0,FALSE,TRUE,TRUE
"L_SYBOR26",469,1,10,0,FALSE,TRUE,FALSE
"L_SYBOR27",466,0,13,0,FALSE,TRUE,FALSE
"L_SYBOR28",458,0,21,0,FALSE,TRUE,FALSE
"L_SYBOR29",432,0,47,0,FALSE,TRUE,FALSE
"L_SYBOR32",476,0,3,0,FALSE,TRUE,FALSE
"L_SYBOR33",467,0,12,0,FALSE,TRUE,FALSE
"L_SYBOR34",446,0,33,0,FALSE,TRUE,FALSE
"L_SYCON03",479,0,0,0,FALSE,FALSE,FALSE
"L_SYCON04",479,0,0,0,FALSE,FALSE,FALSE
"L_SYCON05",479,0,0,0,FALSE,FALSE,TRUE
"L_SYCON06",479,0,0,0,FALSE,FALSE,TRUE
"L_SYMEL04",479,0,0,0,FALSE,FALSE,FALSE
"L_SYMEL05",479,0,0,0,FALSE,FALSE,FALSE
"L_SYNIS4",479,0,0,0,FALSE,FALSE,FALSE
"L_SYNRUF01",477,0,2,0,FALSE,TRUE,FALSE
"L_TABI09",479,0,0,0,FALSE,FALSE,FALSE
"L_TANNIG01",477,0,2,0,FALSE,TRUE,FALSE
"L_TANVAS01",477,0,2,0,FALSE,TRUE,FALSE
"L_TANVAS03",464,0,15,0,FALSE,TRUE,FALSE
"L_TANVAS04",478,1,1,0,FALSE,TRUE,FALSE
"L_TANVAS05",477,0,2,0,FALSE,TRUE,FALSE
"L_TANVIR01",477,0,2,0,FALSE,TRUE,FALSE
"L_TANVIR02",477,0,2,0,FALSE,TRUE,FALSE
"L_TANXAN02",479,0,0,0,FALSE,FALSE,FALSE
"L_TANXAN03",479,0,0,0,FALSE,FALSE,FALSE
"L_TARCYA01",479,0,0,0,FALSE,FALSE,TRUE
"L_TARCYA02",420,0,59,0,FALSE,TRUE,FALSE
"L_TARCYA03",387,0,92,0,FALSE,TRUE,FALSE
"L_TARCYA04",305,0,174,0,FALSE,TRUE,FALSE
"L_TERMUT01",479,0,0,0,FALSE,FALSE,FALSE
"L_TFUS01_Leucocytozoon_fringillinarum",407,0,72,0,FALSE,TRUE,FALSE
"L_TFUS02_Leucocytozoon_fringillinarum",407,0,72,0,FALSE,TRUE,FALSE
"L_TFUS03_Leucocytozoon_fringillinarum",407,0,72,0,FALSE,TRUE,FALSE
"L_TFUS04_Leucocytozoon_fringillinarum",476,0,3,0,FALSE,TRUE,FALSE
"L_TFUS07",476,0,3,0,FALSE,TRUE,FALSE
"L_TFUS08",476,0,3,0,FALSE,TRUE,FALSE
"L_TFUS09",476,0,3,0,FALSE,TRUE,FALSE
"L_TFUS10",476,0,3,0,FALSE,TRUE,FALSE
"L_TFUS12",476,0,3,0,FALSE,TRUE,FALSE
"L_TFUS13",476,0,3,0,FALSE,TRUE,FALSE
"L_TFUS14",479,0,0,0,FALSE,FALSE,FALSE
"L_TFUS15",478,0,1,0,FALSE,TRUE,FALSE
"L_THABER01",452,0,27,0,FALSE,TRUE,FALSE
"L_THAGLA03",477,0,2,0,FALSE,TRUE,FALSE
"L_THLORN01",478,0,1,0,FALSE,TRUE,TRUE
"L_THRBON03",446,1,33,0,FALSE,TRUE,FALSE
"L_THRCYA01",479,0,0,0,FALSE,FALSE,FALSE
"L_THRCYA04",478,0,1,0,FALSE,TRUE,FALSE
"L_TOXPOL01",479,1,0,0,FALSE,FALSE,FALSE
"L_TROAED01",478,0,1,0,FALSE,TRUE,FALSE
"L_TROAED02",478,0,1,0,FALSE,TRUE,TRUE
"L_TROAED03",478,0,1,0,FALSE,TRUE,FALSE
"L_TROAED04",478,0,1,0,FALSE,TRUE,FALSE
"L_TROAED05",478,0,1,0,FALSE,TRUE,FALSE
"L_TROAED06",478,0,1,0,FALSE,TRUE,FALSE
"L_TROAED07",478,0,1,0,FALSE,TRUE,FALSE
"L_TROAED08",448,0,31,0,FALSE,TRUE,TRUE
"L_TROAED09",478,0,1,0,FALSE,TRUE,FALSE
"L_TROAED10",419,4,60,0,FALSE,TRUE,TRUE
"L_TROAED11",478,0,1,0,FALSE,TRUE,FALSE
"L_TROAED27",477,0,2,0,FALSE,TRUE,FALSE
"L_TROSOL01",447,0,32,0,FALSE,TRUE,FALSE
"L_TROTRO02",330,0,149,0,FALSE,TRUE,FALSE
"L_TRPIP1",479,0,0,0,FALSE,FALSE,FALSE
"L_TRPIP2",479,0,0,0,FALSE,FALSE,FALSE
"L_TRPIP3",422,0,57,0,FALSE,TRUE,TRUE
"L_TUCAR02",479,0,0,0,FALSE,FALSE,FALSE
"L_TUFAL01",422,0,57,0,FALSE,TRUE,FALSE
